Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
Robby Thompson;1;Ryan Braun;0,9981
Robby Thompson;2;Pete O'Brien;0,9971
Robby Thompson;3;Jason Kendall;0,9963
Robby Thompson;4;Greg Vaughn;0,9952
Robby Thompson;5;Tino Martinez;0,9947
Robert Andino;1;Aramis Ramirez;0,9885
Robert Andino;2;Marwin Gonzalez;0,9882
Robert Andino;3;Emil Brown;0,9873
Robert Andino;4;Shane Mack;0,9863
Robert Andino;5;Wiki Gonzalez;0,9835
Robert Fick;1;Jay Payton;0,998
Robert Fick;2;Marvell Wynne;0,9943
Robert Fick;3;Austin Jackson;0,9827
Robert Fick;4;Jon Nunnally;0,9775
Robert Fick;5;Nate Schierholtz;0,9765
Robert Perez;1;Scott Sanderson;0,998
Robert Perez;2;Gil Heredia;0,9968
Robert Perez;3;Jake Westbrook;0,9959
Robert Perez;4;Luis Quinones;0,9926
Robert Perez;5;Stan Belinda;0,9904
Robert Person;1;Mike DeJean;0,9875
Robert Person;2;Russ Ortiz;0,9777
Robert Person;3;Charlie O'Brien;0,9768
Robert Person;4;Jimmy Anderson;0,976
Robert Person;5;Darren Dreifort;0,9741
Roberto Alomar;1;Ivan Calderon;0,9994
Roberto Alomar;2;Troy O'Leary;0,9985
Roberto Alomar;3;R. J. Reynolds;0,9979
Roberto Alomar;4;Jhonny Peralta;0,9974
Roberto Alomar;5;David Justice;0,9974
Roberto Hernandez;1;Matt Garza;0,9892
Roberto Hernandez;2;Pete Schourek;0,9835
Roberto Hernandez;3;J. A. Happ;0,976
Roberto Hernandez;4;Mat Latos;0,9757
Roberto Hernandez;5;Jaime Garcia;0,9711
Roberto Kelly;1;Mark Reynolds;0,9888
Roberto Kelly;2;Robin Ventura;0,9872
Roberto Kelly;3;Ernie Young;0,9863
Roberto Kelly;4;Alex Rios;0,9862
Roberto Kelly;5;Eric Hosmer;0,9843
Roberto Petagine;1;Kevin Sefcik;0,9973
Roberto Petagine;2;Colby Lewis;0,9968
Roberto Petagine;3;Dennis Rasmussen;0,9938
Roberto Petagine;4;Amaury Telemaco;0,9925
Roberto Petagine;5;Marco Estrada;0,9909
Robin Ventura;1;Mike Napoli;0,9955
Robin Ventura;2;Alex Rios;0,9946
Robin Ventura;3;Garret Anderson;0,994
Robin Ventura;4;Adrian Beltre;0,9927
Robin Ventura;5;Mark Reynolds;0,9926
Robin Yount;1;Darren Holmes;0,96
Robin Yount;2;Sean Bergman;0,9524
Robin Yount;3;Atlee Hammaker;0,9489
Robin Yount;4;Greg Swindell;0,9317
Robin Yount;5;David West;0,9134
Robinson Cano;1;Ike Davis;0,9997
Robinson Cano;2;Russell Martin;0,998
Robinson Cano;3;Edgar Renteria;0,9977
Robinson Cano;4;Chone Figgins;0,9975
Robinson Cano;5;David DeJesus;0,9962
Rocco Baldelli;1;Jason Castro;0,9909
Rocco Baldelli;2;Ben Revere;0,9869
Rocco Baldelli;3;Matt Carpenter;0,9853
Rocco Baldelli;4;Jason Kipnis;0,9848
Rocco Baldelli;5;Joe McEwing;0,9776
Rod Barajas;1;Billy Ashley;0,9888
Rod Barajas;2;Mark Thompson;0,985
Rod Barajas;3;Jason Bere;0,9695
Rod Barajas;4;Russ Davis;0,9588
Rod Barajas;5;Jay Powell;0,9534
Rod Beck;1;Vicente Padilla;0,9967
Rod Beck;2;Edwin Jackson;0,9958
Rod Beck;3;Dan Haren;0,9926
Rod Beck;4;J. R. Phillips;0,9887
Rod Beck;5;Shane Reynolds;0,9879
Rodrigo Lopez;1;Victor Zambrano;0,996
Rodrigo Lopez;2;Ron Villone;0,9944
Rodrigo Lopez;3;Brian Moehler;0,9931
Rodrigo Lopez;4;Brandon Webb;0,9924
Rodrigo Lopez;5;Scott Sanders;0,9906
Roger Cedeno;1;Scott Hemond;0,9663
Roger Cedeno;2;Juan Cruz;0,9574
Roger Cedeno;3;Erik Bedard;0,9552
Roger Cedeno;4;Donne Wall;0,9519
Roger Cedeno;5;Ben Zobrist;0,9415
Roger Clemens;1;Salvador Perez;0,9985
Roger Clemens;2;Ike Davis;0,9967
Roger Clemens;3;Josh Reddick;0,9956
Roger Clemens;4;Craig Monroe;0,994
Roger Clemens;5;Chad Tracy;0,9938
Roger McDowell;1;Dennis Rasmussen;0,9966
Roger McDowell;2;Marco Estrada;0,996
Roger McDowell;3;Colby Lewis;0,9925
Roger McDowell;4;Mike Grace;0,9906
Roger McDowell;5;Roberto Petagine;0,989
Ron Coomer;1;Paul Goldschmidt;0,9966
Ron Coomer;2;Ray Durham;0,9959
Ron Coomer;3;Joe Carter;0,9954
Ron Coomer;4;Prince Fielder;0,994
Ron Coomer;5;Kirby Puckett;0,994
Ron Darling;1;Dave Bush;0,9874
Ron Darling;2;Carlos Perez;0,9833
Ron Darling;3;Kirt Manwaring;0,9794
Ron Darling;4;Brandon Morrow;0,9755
Ron Darling;5;Gio Gonzalez;0,9738
Ron Gant;1;Zack Cozart;0,997
Ron Gant;2;Starlin Castro;0,9965
Ron Gant;3;Bobby Crosby;0,9964
Ron Gant;4;Ryan Church;0,9946
Ron Gant;5;Milt Cuyler;0,9945
Ron Hassey;1;Pat Listach;0,9934
Ron Hassey;2;Sam Fuld;0,9871
Ron Hassey;3;Tim Flannery;0,982
Ron Hassey;4;Sammy Sosa;0,9754
Ron Hassey;5;Josh Paul;0,9731
Ron Karkovice;1;Danny Valencia;0,9841
Ron Karkovice;2;Gerald Williams;0,9803
Ron Karkovice;3;J. R. Phillips;0,9777
Ron Karkovice;4;Mike Macfarlane;0,9734
Ron Karkovice;5;Pablo Ozuna;0,9711
Ron Kittle;1;Hideo Nomo;0,9465
Ron Kittle;2;Kevin Young;0,9457
Ron Kittle;3;Carlton Fisk;0,9269
Ron Kittle;4;Bob Boone;0,9215
Ron Kittle;5;Todd Hundley;0,9091
Ron Oester;1;Melky Cabrera;0,9226
Ron Oester;2;Pete Orr;0,8756
Ron Oester;3;Mike Kingery;0,8611
Ron Oester;4;Wilton Guerrero;0,8594
Ron Oester;5;Mark Parent;0,8564
Ron Robinson;1;Alberto Castillo;0,9995
Ron Robinson;2;Andujar Cedeno;0,9968
Ron Robinson;3;Juan Bell;0,9958
Ron Robinson;4;Cory Lidle;0,9944
Ron Robinson;5;Alfredo Simon;0,9937
Ron Tingley;1;Gary Disarcina;0,9961
Ron Tingley;2;Kerry Wood;0,9902
Ron Tingley;3;Kevin Gross;0,9883
Ron Tingley;4;Jose DeLeon;0,9869
Ron Tingley;5;Rick Reed;0,9863
Ron Villone;1;Brandon Webb;0,9996
Ron Villone;2;Mark Clark;0,9979
Ron Villone;3;Rodrigo Lopez;0,9944
Ron Villone;4;Domingo Cedeno;0,9943
Ron Villone;5;Francisco Cordova;0,9919
Rondell White;1;Ben Davis;0,9999
Rondell White;2;Placido Polanco;0,9847
Rondell White;3;Adam Jones;0,9827
Rondell White;4;Mitch Moreland;0,9825
Rondell White;5;Desmond Jennings;0,982
Ronnie Belliard;1;Bob Smith;0,9725
Ronnie Belliard;2;Vance Wilson;0,9696
Ronnie Belliard;3;Yorvit Torrealba;0,9554
Ronnie Belliard;4;Carlos Peña;0,9548
Ronnie Belliard;5;Tyler Flowers;0,9544
Ronny Cedeno;1;Darrell Evans;0,9879
Ronny Cedeno;2;Lee Mazzilli;0,9848
Ronny Cedeno;3;Lee Tinsley;0,9825
Ronny Cedeno;4;Dan Plesac;0,9513
Ronny Cedeno;5;Devin Mesoraco;0,9382
Ronny Paulino;1;Chris Davis;0,9896
Ronny Paulino;2;Carlos Ruiz;0,9818
Ronny Paulino;3;Edgardo Alfonzo;0,9737
Ronny Paulino;4;Michael Bourn;0,9671
Ronny Paulino;5;Lou Whitaker;0,9634
Ross Detwiler;1;Chad Durbin;0,9969
Ross Detwiler;2;Victor Zambrano;0,9967
Ross Detwiler;3;Albie Lopez;0,9891
Ross Detwiler;4;Brian Moehler;0,988
Ross Detwiler;5;Daniel Cabrera;0,9876
Ross Gload;1;Eric Anthony;0,9891
Ross Gload;2;Danny Sheaffer;0,9654
Ross Gload;3;Gerald Williams;0,9614
Ross Gload;4;Felix Heredia;0,9594
Ross Gload;5;Jim Eisenreich;0,9497
Roy Halladay;1;Kevin Ritz;0,9994
Roy Halladay;2;Phil Hughes;0,9989
Roy Halladay;3;Cory Lidle;0,9985
Roy Halladay;4;Rick Reed;0,9985
Roy Halladay;5;Joe Saunders;0,9975
Roy Oswalt;1;Bob Kipper;0,9993
Roy Oswalt;2;Mike Hampton;0,9987
Roy Oswalt;3;David Cone;0,9986
Roy Oswalt;4;Joey Hamilton;0,9984
Roy Oswalt;5;Todd Ritchie;0,9983
Royce Clayton;1;John Jaso;0,9832
Royce Clayton;2;Rajai Davis;0,9818
Royce Clayton;3;Deion Sanders;0,9809
Royce Clayton;4;Robb Quinlan;0,98
Royce Clayton;5;Chuck McElroy;0,9795
Ruben Amaro;1;Alex Ochoa;0,9135
Ruben Amaro;2;Rick Aguilera;0,9127
Ruben Amaro;3;Bobby Witt;0,8269
Ruben Amaro;4;Mark Sweeney;0,8069
Ruben Amaro;5;Denny Walling;0,7907
Ruben Rivera;1;Javy Lopez;0,996
Ruben Rivera;2;Spike Owen;0,992
Ruben Rivera;3;Otis Nixon;0,9912
Ruben Rivera;4;Craig Worthington;0,9906
Ruben Rivera;5;Shawon Dunston;0,99
Ruben Sierra;1;Greg Gagne;0,9967
Ruben Sierra;2;Pedro Munoz;0,9958
Ruben Sierra;3;Derek Jeter;0,9955
Ruben Sierra;4;Ed Sprague;0,9951
Ruben Sierra;5;Denard Span;0,9947
Ruben Tejada;1;Lloyd McClendon;0,9748
Ruben Tejada;2;Hubie Brooks;0,9734
Ruben Tejada;3;Josh Bard;0,9673
Ruben Tejada;4;Turner Ward;0,9467
Ruben Tejada;5;Brendan Ryan;0,9456
Russ Davis;1;Roberto Petagine;0,9873
Russ Davis;2;Rick White;0,9834
Russ Davis;3;Kevin Sefcik;0,9826
Russ Davis;4;Amaury Telemaco;0,9808
Russ Davis;5;Colby Lewis;0,9795
Russ Morman;1;Jimmy Anderson;0,9797
Russ Morman;2;Rick Porcello;0,9745
Russ Morman;3;Mitch Williams;0,9717
Russ Morman;4;Juan Castro;0,9688
Russ Morman;5;Mariano Duncan;0,9628
Russ Ortiz;1;Darren Dreifort;0,9952
Russ Ortiz;2;Jeff Weaver;0,9861
Russ Ortiz;3;Rod Beck;0,9855
Russ Ortiz;4;Robert Person;0,9777
Russ Ortiz;5;Mike DeJean;0,9769
Russ Springer;1;Mike Lincoln;0,988
Russ Springer;2;Albie Lopez;0,9876
Russ Springer;3;Scott Sauerbeck;0,9871
Russ Springer;4;Yusmeiro Petit;0,9869
Russ Springer;5;Nate Robertson;0,9814
Russell Branyan;1;Jorge Posada;0,9945
Russell Branyan;2;Ellis Burks;0,9937
Russell Branyan;3;Gaby Sanchez;0,9928
Russell Branyan;4;Will Clark;0,9905
Russell Branyan;5;Josh Hamilton;0,99
Russell Martin;1;Robinson Cano;0,998
Russell Martin;2;Andres Torres;0,9973
Russell Martin;3;Ike Davis;0,9965
Russell Martin;4;David DeJesus;0,9962
Russell Martin;5;Donnie Sadler;0,9955
Rusty Greer;1;Carlos Febles;0,9964
Rusty Greer;2;Mark Salas;0,9941
Rusty Greer;3;Johnny Damon;0,9933
Rusty Greer;4;Mike Krukow;0,9931
Rusty Greer;5;Luis Aguayo;0,991
Ryan Braun;1;Robby Thompson;0,9981
Ryan Braun;2;Jason Kendall;0,9977
Ryan Braun;3;Carlos Baerga;0,9972
Ryan Braun;4;Greg Vaughn;0,997
Ryan Braun;5;Paul O'Neill;0,9968
Ryan Church;1;Geoff Jenkins;0,9982
Ryan Church;2;Josh Reddick;0,9978
Ryan Church;3;Brandon Moss;0,9968
Ryan Church;4;Dean Palmer;0,9965
Ryan Church;5;Trevor Plouffe;0,9964
Ryan Dempster;1;Bill Landrum;0,9922
Ryan Dempster;2;Jair Jurrjens;0,9862
Ryan Dempster;3;Jeremy Hernandez;0,9791
Ryan Dempster;4;Brandon Duckworth;0,969
Ryan Dempster;5;Chuck Finley;0,9659
Ryan Doumit;1;Brandon Belt;0,9988
Ryan Doumit;2;Brandon Crawford;0,9936
Ryan Doumit;3;Matt Wieters;0,9893
Ryan Doumit;4;Nate McLouth;0,9869
Ryan Doumit;5;Steve Scarsone;0,9866
Ryan Flaherty;1;Travis Hafner;0,9982
Ryan Flaherty;2;Gerardo Parra;0,9975
Ryan Flaherty;3;Alfonso Soriano;0,9971
Ryan Flaherty;4;Chase Utley;0,9964
Ryan Flaherty;5;Josh Donaldson;0,9953
Ryan Franklin;1;Gary Ward;0,9915
Ryan Franklin;2;Bob Knepper;0,9902
Ryan Franklin;3;Neal Heaton;0,9163
Ryan Franklin;4;Dave Dravecky;0,8666
Ryan Franklin;5;Manny Parra;0,8536
Ryan Freel;1;Michael Cuddyer;0,9941
Ryan Freel;2;Eduardo Nunez;0,9915
Ryan Freel;3;Marcus Giles;0,9914
Ryan Freel;4;Ben Broussard;0,991
Ryan Freel;5;Michael Tucker;0,9906
Ryan Hanigan;1;Milt Thompson;0,9988
Ryan Hanigan;2;Pat Burrell;0,9947
Ryan Hanigan;3;Asdrubal Cabrera;0,9943
Ryan Hanigan;4;Jonathan Lucroy;0,9904
Ryan Hanigan;5;Jason Kubel;0,9885
Ryan Howard;1;Mark Grace;0,9989
Ryan Howard;2;Adam Lind;0,9987
Ryan Howard;3;Terrence Long;0,9982
Ryan Howard;4;Jesse Orosco;0,9976
Ryan Howard;5;Darin Erstad;0,9968
Ryan Klesko;1;Jimmy Rollins;0,9975
Ryan Klesko;2;Richie Sexson;0,996
Ryan Klesko;3;Eric Bruntlett;0,9951
Ryan Klesko;4;Adam Melhuse;0,9946
Ryan Klesko;5;Gene Larkin;0,9942
Ryan Langerhans;1;Joe Girardi;0,9912
Ryan Langerhans;2;Craig Counsell;0,978
Ryan Langerhans;3;Cecil Espy;0,9687
Ryan Langerhans;4;Jeffrey Hammonds;0,9629
Ryan Langerhans;5;Paul Bako;0,9603
Ryan Ludwick;1;Bill Hall;0,9876
Ryan Ludwick;2;Nate McLouth;0,986
Ryan Ludwick;3;Brandon Belt;0,9853
Ryan Ludwick;4;Kelly Shoppach;0,983
Ryan Ludwick;5;Ryan Doumit;0,9755
Ryan Madson;1;Scott Sanders;0,998
Ryan Madson;2;Victor Zambrano;0,9871
Ryan Madson;3;Jamey Wright;0,9846
Ryan Madson;4;Ramon Martinez;0,9842
Ryan Madson;5;Ted Lilly;0,9835
Ryan Raburn;1;Ernie Young;0,9911
Ryan Raburn;2;Mike Harkey;0,9884
Ryan Raburn;3;Eric Hosmer;0,9734
Ryan Raburn;4;Robb Quinlan;0,9731
Ryan Raburn;5;Greg Colbrunn;0,9588
Ryan Sweeney;1;Desmond Jennings;0,9997
Ryan Sweeney;2;Nick Swisher;0,9989
Ryan Sweeney;3;Daniel Murphy;0,9969
Ryan Sweeney;4;Corey Patterson;0,9954
Ryan Sweeney;5;Mark Trumbo;0,9947
Ryan Theriot;1;Ben Davis;0,9915
Ryan Theriot;2;Josh Donaldson;0,9883
Ryan Theriot;3;Ryan Flaherty;0,985
Ryan Theriot;4;Billy Butler;0,9817
Ryan Theriot;5;Adam Jones;0,9737
Ryan Thompson;1;Scott Livingstone;0,9914
Ryan Thompson;2;Orlando Cabrera;0,9883
Ryan Thompson;3;Eddie Perez;0,9876
Ryan Thompson;4;Marvin Benard;0,9831
Ryan Thompson;5;Tony Phillips;0,9807
Ryan Vogelsong;1;Allen Watson;0,9929
Ryan Vogelsong;2;Brandon Backe;0,9739
Ryan Vogelsong;3;Brian Harper;0,9454
Ryan Vogelsong;4;Lee Tinsley;0,9391
Ryan Vogelsong;5;Dave Smith;0,9339
Ryan Zimmerman;1;Mike Greenwell;0,9991
Ryan Zimmerman;2;Salvador Perez;0,9981
Ryan Zimmerman;3;Edgar Renteria;0,9972
Ryan Zimmerman;4;Ike Davis;0,9963
Ryan Zimmerman;5;Hal Morris;0,9963
Ryne Sandberg;1;Clay Buchholz;0,9877
Ryne Sandberg;2;Jesse Levis;0,9744
Ryne Sandberg;3;Dave Silvestri;0,9683
Ryne Sandberg;4;Craig Worthington;0,9679
Ryne Sandberg;5;Jerald Clark;0,9637
Sal Fasano;1;Doug Mientkiewicz;0,9986
Sal Fasano;2;Paul Konerko;0,9975
Sal Fasano;3;Glenn Braggs;0,9955
Sal Fasano;4;Carlos Quentin;0,9921
Sal Fasano;5;Chris Speier;0,9903
Salomon Torres;1;Lee Smith;0,9892
Salomon Torres;2;Matt Belisle;0,9811
Salomon Torres;3;Jeff Fassero;0,9691
Salomon Torres;4;Carl Pavano;0,9616
Salomon Torres;5;Pat Rapp;0,9593
Salvador Perez;1;Mike Greenwell;0,9987
Salvador Perez;2;Roger Clemens;0,9985
Salvador Perez;3;Glenallen Hill;0,9983
Salvador Perez;4;Craig Monroe;0,9982
Salvador Perez;5;Todd Benzinger;0,9982
Sam Fuld;1;Ron Hassey;0,9871
Sam Fuld;2;Tim Flannery;0,9859
Sam Fuld;3;Brian Jordan;0,9833
Sam Fuld;4;Pat Listach;0,9811
Sam Fuld;5;Richard Hidalgo;0,9721
Sammy Sosa;1;Tim Flannery;0,9953
Sammy Sosa;2;Matt Diaz;0,9912
Sammy Sosa;3;Pat Listach;0,9883
Sammy Sosa;4;Ron Hassey;0,9754
Sammy Sosa;5;Brian Jordan;0,9745
Sandy Alomar;1;Clay Buchholz;0,9991
Sandy Alomar;2;Eric Owens;0,9958
Sandy Alomar;3;Guillermo Mota;0,9927
Sandy Alomar;4;Shane Spencer;0,9897
Sandy Alomar;5;Dave Silvestri;0,989
Sandy Martinez;1;Dan Plesac;0,9795
Sandy Martinez;2;So Taguchi;0,9737
Sandy Martinez;3;Dwight Evans;0,9657
Sandy Martinez;4;Darrell Evans;0,9525
Sandy Martinez;5;Lou Whitaker;0,9487
Scott Baker;1;Javier Vazquez;0,9884
Scott Baker;2;Felix Rodriguez;0,9829
Scott Baker;3;David West;0,982
Scott Baker;4;Jay Powell;0,9773
Scott Baker;5;Ricky Bottalico;0,977
Scott Bradley;1;Johnny Estrada;0,9971
Scott Bradley;2;Steve Lake;0,9951
Scott Bradley;3;John Olerud;0,9941
Scott Bradley;4;Greg Briley;0,994
Scott Bradley;5;Mike Young;0,9922
Scott Brosius;1;Steve Jeltz;0,9861
Scott Brosius;2;Nyjer Morgan;0,9844
Scott Brosius;3;Adam Kennedy;0,9399
Scott Brosius;4;Bernie Williams;0,9372
Scott Brosius;5;Jacque Jones;0,937
Scott Cooper;1;Randy Velarde;0,993
Scott Cooper;2;Manuel Lee;0,9899
Scott Cooper;3;Herbert Perry;0,9851
Scott Cooper;4;Kenny Lofton;0,9839
Scott Cooper;5;Alex Gonzalez;0,9825
Scott Elarton;1;Joe Saunders;0,9971
Scott Elarton;2;Bob Patterson;0,9949
Scott Elarton;3;Amaury Telemaco;0,9926
Scott Elarton;4;Ron Robinson;0,9903
Scott Elarton;5;Kevin Ritz;0,9897
Scott Erickson;1;Atlee Hammaker;0,9694
Scott Erickson;2;Steve Jeltz;0,9508
Scott Erickson;3;Scott Brosius;0,9212
Scott Erickson;4;Claudell Washington;0,9185
Scott Erickson;5;Ken Oberkfell;0,9061
Scott Eyre;1;Casey Candaele;0,9791
Scott Eyre;2;Danny Sheaffer;0,9779
Scott Eyre;3;Felix Heredia;0,9675
Scott Eyre;4;Elmer Dessens;0,9649
Scott Eyre;5;Eric Anthony;0,9632
Scott Feldman;1;Joe Saunders;0,9993
Scott Feldman;2;Amaury Telemaco;0,9977
Scott Feldman;3;Randy Johnson;0,9971
Scott Feldman;4;Rick Reed;0,996
Scott Feldman;5;Cory Lidle;0,9957
Scott Fletcher;1;Ernie Young;0,9981
Scott Fletcher;2;Paul Goldschmidt;0,9907
Scott Fletcher;3;Ben Broussard;0,9846
Scott Fletcher;4;Gregor Blanco;0,9787
Scott Fletcher;5;Garrett Jones;0,9735
Scott Garrelts;1;Clay Buchholz;0,9624
Scott Garrelts;2;Chris Hammond;0,9622
Scott Garrelts;3;Eric Owens;0,9605
Scott Garrelts;4;Jimmy Anderson;0,9583
Scott Garrelts;5;Zack Greinke;0,952
Scott Hairston;1;Chris Donnels;0,988
Scott Hairston;2;Darwin Barney;0,9709
Scott Hairston;3;Joel Youngblood;0,9656
Scott Hairston;4;Randall Delgado;0,9545
Scott Hairston;5;Rocco Baldelli;0,9522
Scott Hatteberg;1;Greg Walker;0,9957
Scott Hatteberg;2;Jeff Treadway;0,9949
Scott Hatteberg;3;Kendrys Morales;0,9928
Scott Hatteberg;4;Pete O'Brien;0,9897
Scott Hatteberg;5;Ryan Braun;0,9865
Scott Hemond;1;Benji Gil;0,9925
Scott Hemond;2;Dave Hansen;0,9909
Scott Hemond;3;Al Newman;0,9899
Scott Hemond;4;Jose Offerman;0,9884
Scott Hemond;5;Antonio Osuna;0,9847
Scott Kazmir;1;Mark Guthrie;0,9953
Scott Kazmir;2;Matt Herges;0,9872
Scott Kazmir;3;Kyle McClellan;0,987
Scott Kazmir;4;Nelson Cruz;0,9854
Scott Kazmir;5;Trevor Hoffman;0,9814
Scott Leius;1;Mark DeRosa;0,9631
Scott Leius;2;Mike Redmond;0,9611
Scott Leius;3;John Baker;0,9487
Scott Leius;4;Cecil Espy;0,9461
Scott Leius;5;Glenn Wilson;0,945
Scott Livingstone;1;Ryan Thompson;0,9914
Scott Livingstone;2;Franklin Stubbs;0,9803
Scott Livingstone;3;Glenn Wilson;0,9722
Scott Livingstone;4;Jacob Cruz;0,9693
Scott Livingstone;5;Steve Lyons;0,965
Scott Podsednik;1;Nori Aoki;0,9943
Scott Podsednik;2;Will Venable;0,9938
Scott Podsednik;3;Mike Stanton;0,9938
Scott Podsednik;4;R. J. Reynolds;0,9912
Scott Podsednik;5;Edgar Martinez;0,99
Scott Rolen;1;Garret Anderson;0,9968
Scott Rolen;2;Adrian Beltre;0,9939
Scott Rolen;3;Nomar Garciaparra;0,9939
Scott Rolen;4;Brian Giles;0,9929
Scott Rolen;5;Devon White;0,9924
Scott Sanders;1;Ryan Madson;0,998
Scott Sanders;2;Brian Moehler;0,9957
Scott Sanders;3;Billy Wagner;0,9955
Scott Sanders;4;Dave Mlicki;0,995
Scott Sanders;5;Kelvim Escobar;0,9943
Scott Sanderson;1;Jake Westbrook;0,9986
Scott Sanderson;2;Robert Perez;0,998
Scott Sanderson;3;Gil Heredia;0,9951
Scott Sanderson;4;Dave Hansen;0,9921
Scott Sanderson;5;Luis Quinones;0,9871
Scott Sauerbeck;1;Andy Ashby;0,9967
Scott Sauerbeck;2;Terry Adams;0,9961
Scott Sauerbeck;3;Bobby Jones;0,9955
Scott Sauerbeck;4;Tom Gorzelanny;0,9952
Scott Sauerbeck;5;Kevin Millwood;0,9934
Scott Servais;1;Bruce Benedict;0,9767
Scott Servais;2;Josh Bard;0,9504
Scott Servais;3;Jeff DaVanon;0,9388
Scott Servais;4;Omar Infante;0,9043
Scott Servais;5;Chris Stewart;0,8968
Scott Spiezio;1;Carlos Santana;0,9923
Scott Spiezio;2;Jon Jay;0,9885
Scott Spiezio;3;Brett Gardner;0,9882
Scott Spiezio;4;Dave Nilsson;0,988
Scott Spiezio;5;Kevin Kouzmanoff;0,9855
Scott Sullivan;1;Mike Morgan;0,9968
Scott Sullivan;2;Paul Maholm;0,9913
Scott Sullivan;3;Kent Mercker;0,99
Scott Sullivan;4;Jimmy Haynes;0,9848
Scott Sullivan;5;Wandy Rodriguez;0,9841
Sean Bergman;1;Bill Swift;0,9857
Sean Bergman;2;Carlos Villanueva;0,9766
Sean Bergman;3;Jose Bautista;0,9753
Sean Bergman;4;Brett Myers;0,9645
Sean Bergman;5;Kent Mercker;0,9611
Sean Berry;1;Juan Samuel;0,9932
Sean Berry;2;Jody Gerut;0,9918
Sean Berry;3;Eric Bruntlett;0,9915
Sean Berry;4;John Mayberry;0,9913
Sean Berry;5;Armando Rios;0,9911
Sean Burroughs;1;Desmond Jennings;0,9947
Sean Burroughs;2;Ben Davis;0,9944
Sean Burroughs;3;Kyle Seager;0,9902
Sean Burroughs;4;Adrian Brown;0,9872
Sean Burroughs;5;Eduardo Nunez;0,9863
Sean Casey;1;Paul Goldschmidt;0,9967
Sean Casey;2;Yunel Escobar;0,9958
Sean Casey;3;Justin Upton;0,9948
Sean Casey;4;Corey Hart;0,992
Sean Casey;5;Ron Coomer;0,9914
Sean Rodriguez;1;Marty Barrett;0,9864
Sean Rodriguez;2;Wes Chamberlain;0,9818
Sean Rodriguez;3;Keith Hernandez;0,9808
Sean Rodriguez;4;Brian Jordan;0,9758
Sean Rodriguez;5;Chris Denorfia;0,9748
Seth Smith;1;Corey Koskie;0,9993
Seth Smith;2;Trot Nixon;0,998
Seth Smith;3;Larry Sheets;0,9974
Seth Smith;4;Adam LaRoche;0,9964
Seth Smith;5;Matt Kemp;0,9956
Shane Andrews;1;Hank Conger;0,9959
Shane Andrews;2;Darren Bragg;0,9759
Shane Andrews;3;Gabe Gross;0,9756
Shane Andrews;4;Jamey Carroll;0,9753
Shane Andrews;5;Damian Miller;0,9725
Shane Halter;1;Chris Getz;0,9797
Shane Halter;2;Mike Huff;0,9753
Shane Halter;3;Billy Ripken;0,967
Shane Halter;4;Chuck Carr;0,9668
Shane Halter;5;Steve Balboni;0,956
Shane Mack;1;Marwin Gonzalez;0,9931
Shane Mack;2;Wiki Gonzalez;0,9878
Shane Mack;3;Robert Andino;0,9863
Shane Mack;4;Pedro Feliz;0,9796
Shane Mack;5;Paul Molitor;0,9721
Shane Reynolds;1;Vicente Padilla;0,9948
Shane Reynolds;2;Sidney Ponson;0,9943
Shane Reynolds;3;Mike DeJean;0,9939
Shane Reynolds;4;Edwin Jackson;0,9884
Shane Reynolds;5;Rod Beck;0,9879
Shane Spencer;1;Dave Silvestri;0,9997
Shane Spencer;2;Craig Worthington;0,9964
Shane Spencer;3;Guillermo Mota;0,9958
Shane Spencer;4;Eric Karros;0,9942
Shane Spencer;5;Clay Buchholz;0,994
Shane Victorino;1;John Wehner;0,9723
Shane Victorino;2;Alfredo Amezaga;0,9718
Shane Victorino;3;Omar Vizquel;0,9602
Shane Victorino;4;Wayne Kirby;0,9549
Shane Victorino;5;Greg Mathews;0,9549
Shannon Stewart;1;Chase Headley;0,9981
Shannon Stewart;2;Josh Reddick;0,995
Shannon Stewart;3;Jorge Posada;0,9941
Shannon Stewart;4;Trevor Plouffe;0,9929
Shannon Stewart;5;Pete O'Brien;0,992
Shaun Marcum;1;Mark Guthrie;0,9779
Shaun Marcum;2;Matt Morris;0,9773
Shaun Marcum;3;Ed Whitson;0,9739
Shaun Marcum;4;Joel Pineiro;0,9709
Shaun Marcum;5;John Flaherty;0,9689
Shawn Abner;1;Matt Morris;0,993
Shawn Abner;2;Jaime Garcia;0,9785
Shawn Abner;3;Shaun Marcum;0,9581
Shawn Abner;4;Mike Cameron;0,9548
Shawn Abner;5;Ed Whitson;0,9527
Shawn Chacon;1;Rafael Santana;0,9282
Shawn Chacon;2;Todd Wellemeyer;0,8983
Shawn Chacon;3;Tim Bogar;0,8932
Shawn Chacon;4;Mike Heath;0,8847
Shawn Chacon;5;Andy Stankiewicz;0,8531
Shawn Estes;1;Rob Dibble;0,9988
Shawn Estes;2;Francisco Cordova;0,9964
Shawn Estes;3;Ismael Valdez;0,9934
Shawn Estes;4;Terry Mulholland;0,9928
Shawn Estes;5;Paul Quantrill;0,9927
Shawn Green;1;Scott Sanders;0,9887
Shawn Green;2;Jeremy Hellickson;0,9877
Shawn Green;3;Victor Zambrano;0,9799
Shawn Green;4;Billy Wagner;0,9782
Shawn Green;5;Kelvim Escobar;0,9764
